scenario,algo,seed,step,elapsed_ms
sample,thea,1282538739,25,0.5151
sample,thea,1282538739,26,0.4457
sample,thea,1282538739,27,0.4012
sample,thea,1282538739,28,0.3597
sample,thea,1282538739,29,0.5224
sample,thea,1282538739,30,0.4009
sample,thea,1282538739,31,0.3507
sample,thea,1282538739,32,0.3545
sample,thea,1282538739,33,0.3573
sample,thea,1282538739,34,0.3325
sample,thea,1282538739,35,0.3324
sample,thea,1282538739,36,0.4482
sample,thea,1282538739,37,0.3483
sample,thea,1282538739,38,0.4109
sample,thea,1282538739,39,0.4114
sample,thea,1282538739,40,0.3514
sample,thea,1282538739,41,0.6229
sample,thea,1282538739,42,0.7744
sample,thea,1282538739,43,0.4384
sample,thea,1282538739,44,0.8408
sample,thea,1282538739,45,1.4333
sample,thea,1282538739,46,0.4125
sample,thea,1282538739,47,0.3515
sample,thea,1282538739,48,0.3502
sample,thea,1282538739,49,0.3991
sample,thea,1282538739,50,0.3794
sample,thea,1282538739,51,0.3481
sample,thea,1282538739,52,0.3538
sample,thea,1282538739,53,0.3396
sample,thea,1282538739,54,0.7772
sample,thea,1282538739,55,1.3772
sample,thea,1282538739,56,0.7567
sample,thea,1282538739,57,0.7241
sample,thea,1282538739,58,0.6707
sample,thea,1282538739,59,0.6586
sample,thea,1282538739,60,0.7068
2ec_low_on,thea,1282538739,1,4.0866
2ec_low_on,thea,1282538739,2,2.3564
2ec_low_on,thea,1282538739,3,2.0125
2ec_low_on,thea,1282538739,4,1.7876
2ec_low_on,thea,1282538739,5,1.8057
2ec_low_on,thea,1282538739,6,3.6696
2ec_low_on,thea,1282538739,7,1.8464
2ec_low_on,thea,1282538739,8,1.7459
2ec_low_on,thea,1282538739,9,1.8003
2ec_low_on,thea,1282538739,10,1.8794
2ec_low_off,thea,1282538739,1,3.7399
2ec_low_off,thea,1282538739,2,1.6391
2ec_low_off,thea,1282538739,3,1.6708
2ec_low_off,thea,1282538739,4,2.8889
2ec_low_off,thea,1282538739,5,1.5779
2ec_low_off,thea,1282538739,6,1.5528
2ec_low_off,thea,1282538739,7,1.4892
2ec_low_off,thea,1282538739,8,1.4198
2ec_low_off,thea,1282538739,9,1.2199
2ec_low_off,thea,1282538739,10,3.079
2ec_low_off,thea,1282538739,11,1.379
2ec_high_on,thea,1282538739,1,6.3246
2ec_high_on,thea,1282538739,2,2.281
2ec_high_on,thea,1282538739,3,1.7793
2ec_high_on,thea,1282538739,4,1.7219
2ec_high_on,thea,1282538739,5,3.5932
2ec_high_on,thea,1282538739,6,2.1054
2ec_high_on,thea,1282538739,7,1.7457
2ec_high_on,thea,1282538739,8,1.7286
2ec_high_on,thea,1282538739,9,1.7481
2ec_high_on,thea,1282538739,10,3.0333
2ec_high_off,thea,1282538739,1,5.8966
2ec_high_off,thea,1282538739,2,1.9626
2ec_high_off,thea,1282538739,3,1.6678
2ec_high_off,thea,1282538739,4,1.5788
2ec_high_off,thea,1282538739,5,1.5799
2ec_high_off,thea,1282538739,6,2.1113
2ec_high_off,thea,1282538739,7,1.7459
2ec_high_off,thea,1282538739,8,1.6555
2ec_high_off,thea,1282538739,9,1.2032
2ec_high_off,thea,1282538739,10,1.1697
2ec_high_off,thea,1282538739,11,1.1611
2ec_high_off,thea,1282538739,12,1.8362
2ec_high_off,thea,1282538739,13,1.6598
2ec_high_off,thea,1282538739,14,1.7579
2ec_high_off,thea,1282538739,15,1.2118
2ec_high_off,thea,1282538739,16,1.1406
2ec_high_off,thea,1282538739,17,1.1757
2ec_high_off,thea,1282538739,18,3.4516
2ec_high_off,thea,1282538739,19,2.5922
2ec_high_off,thea,1282538739,20,1.9298
2ec_high_off,thea,1282538739,21,1.2812
2ec_high_off,thea,1282538739,22,1.209
2ec_high_off,thea,1282538739,23,3.5161
2ec_high_off,thea,1282538739,24,1.1848
2ec_high_off,thea,1282538739,25,1.3629
2ec_high_off,thea,1282538739,26,1.2309
2ec_high_off,thea,1282538739,27,1.1417
2ec_high_off,thea,1282538739,28,1.1461
2ec_high_off,thea,1282538739,29,1.323
2ec_high_off,thea,1282538739,30,1.3009
2ec_high_off,thea,1282538739,31,1.1451
2ec_high_off,thea,1282538739,32,1.1699
2ec_high_off,thea,1282538739,33,1.1517
2ec_high_off,thea,1282538739,34,1.1196
2ec_high_off,thea,1282538739,35,1.1902
2ec_high_off,thea,1282538739,36,1.1626
2ec_high_off,thea,1282538739,37,2.2417
2ec_high_off,thea,1282538739,38,1.2107
2ec_high_off,thea,1282538739,39,1.1398
2ec_high_off,thea,1282538739,40,1.1242
2ec_high_off,thea,1282538739,41,1.1164
2ec_high_off,thea,1282538739,42,1.1295
2ec_high_off,thea,1282538739,43,2.6929
2ec_high_off,thea,1282538739,44,1.3242
2ec_high_off,thea,1282538739,45,1.2004
2ec_high_off,thea,1282538739,46,1.1612
2ec_high_off,thea,1282538739,47,1.1683
2ec_high_off,thea,1282538739,48,3.6007
2ec_high_off,thea,1282538739,49,2.5927
2ec_high_off,thea,1282538739,50,1.3188
2ec_high_off,thea,1282538739,51,1.2003
2ec_high_off,thea,1282538739,52,1.1617
2ec_high_off,thea,1282538739,53,1.6808
2ec_high_off,thea,1282538739,54,1.1896
2ec_high_off,thea,1282538739,55,1.1208
2ec_high_off,thea,1282538739,56,1.1148
2ec_high_off,thea,1282538739,57,1.1993
2ec_high_off,thea,1282538739,58,1.1393
2ec_high_off,thea,1282538739,59,1.1338
2ec_high_off,thea,1282538739,60,1.1738
sample,thea,1029384756,1,1.1626
sample,thea,1029384756,2,0.3919
sample,thea,1029384756,3,0.4991
sample,thea,1029384756,4,0.4868
sample,thea,1029384756,5,0.4163
sample,thea,1029384756,6,0.4248
sample,thea,1029384756,7,0.2915
sample,thea,1029384756,8,0.3861
sample,thea,1029384756,9,0.3525
sample,thea,1029384756,10,0.3223
sample,thea,1029384756,11,0.2859
sample,thea,1029384756,12,0.3587
sample,thea,1029384756,13,0.2942
sample,thea,1029384756,14,0.2964
sample,thea,1029384756,15,0.2936
sample,thea,1029384756,16,0.5117
sample,thea,1029384756,17,0.9257
sample,thea,1029384756,18,0.3529
sample,thea,1029384756,19,0.3356
sample,thea,1029384756,20,0.3259
sample,thea,1029384756,21,0.315
sample,thea,1029384756,22,0.311
sample,thea,1029384756,23,0.3576
sample,thea,1029384756,24,0.3383
sample,thea,1029384756,25,0.5227
sample,thea,1029384756,26,0.7487
sample,thea,1029384756,27,0.7196
sample,thea,1029384756,28,0.631
sample,thea,1029384756,29,0.6529
sample,thea,1029384756,30,0.3998
sample,thea,1029384756,31,0.3745
sample,thea,1029384756,32,0.3609
sample,thea,1029384756,33,0.4214
sample,thea,1029384756,34,0.341
sample,thea,1029384756,35,0.352
sample,thea,1029384756,36,0.3179
sample,thea,1029384756,37,0.3946
sample,thea,1029384756,38,0.4235
sample,thea,1029384756,39,0.3852
sample,thea,1029384756,40,0.3563
sample,thea,1029384756,41,0.367
sample,thea,1029384756,42,0.3229
sample,thea,1029384756,43,0.5173
sample,thea,1029384756,44,0.7646
sample,thea,1029384756,45,0.3722
sample,thea,1029384756,46,0.3517
sample,thea,1029384756,47,0.332
sample,thea,1029384756,48,0.3168
sample,thea,1029384756,49,4.2288
sample,thea,1029384756,50,0.3991
sample,thea,1029384756,51,0.7071
sample,thea,1029384756,52,0.3551
sample,thea,1029384756,53,0.3439
sample,thea,1029384756,54,0.3963
sample,thea,1029384756,55,0.4116
sample,thea,1029384756,56,0.8676
sample,thea,1029384756,57,0.7401
sample,thea,1029384756,58,0.6899
sample,thea,1029384756,59,0.7207
sample,thea,1029384756,60,0.7066
2ec_low_on,thea,1029384756,1,7.0818
2ec_low_on,thea,1029384756,2,2.0413
2ec_low_on,thea,1029384756,3,1.8835
2ec_low_on,thea,1029384756,4,1.7291
2ec_low_on,thea,1029384756,5,2.4366
2ec_low_on,thea,1029384756,6,2.3091
2ec_low_on,thea,1029384756,7,1.5764
2ec_low_on,thea,1029384756,8,1.5349
2ec_low_on,thea,1029384756,9,1.5273
2ec_low_on,thea,1029384756,10,1.5775
2ec_low_off,thea,1029384756,1,6.6548
2ec_low_off,thea,1029384756,2,3.9142
2ec_low_off,thea,1029384756,3,1.6866
2ec_low_off,thea,1029384756,4,1.5448
2ec_low_off,thea,1029384756,5,1.4498
2ec_low_off,thea,1029384756,6,2.8415
2ec_low_off,thea,1029384756,7,3.5245
2ec_low_off,thea,1029384756,8,1.3287
2ec_low_off,thea,1029384756,9,1.3028
2ec_low_off,thea,1029384756,10,1.2704
2ec_low_off,thea,1029384756,11,1.2373
2ec_high_on,thea,1029384756,1,5.3917
2ec_high_on,thea,1029384756,2,2.1299
2ec_high_on,thea,1029384756,3,1.7991
2ec_high_on,thea,1029384756,4,1.8172
2ec_high_on,thea,1029384756,5,4.1687
2ec_high_on,thea,1029384756,6,1.7573
2ec_high_on,thea,1029384756,7,1.8466
2ec_high_on,thea,1029384756,8,1.7395
2ec_high_off,thea,1029384756,1,8.6039
2ec_high_off,thea,1029384756,2,4.2105
2ec_high_off,thea,1029384756,3,4.0581
2ec_high_off,thea,1029384756,4,2.379
2ec_high_off,thea,1029384756,5,1.8488
2ec_high_off,thea,1029384756,6,1.7726
2ec_high_off,thea,1029384756,7,2.7876
2ec_high_off,thea,1029384756,8,3.6024
2ec_high_off,thea,1029384756,9,1.5235
2ec_high_off,thea,1029384756,10,1.4672
2ec_high_off,thea,1029384756,11,1.4594
2ec_high_off,thea,1029384756,12,3.8218
2ec_high_off,thea,1029384756,13,3.032
2ec_high_off,thea,1029384756,14,2.0773
2ec_high_off,thea,1029384756,15,1.5994
2ec_high_off,thea,1029384756,16,1.5876
2ec_high_off,thea,1029384756,17,1.4838
2ec_high_off,thea,1029384756,18,1.3721
2ec_high_off,thea,1029384756,19,1.4168
2ec_high_off,thea,1029384756,20,1.3973
2ec_high_off,thea,1029384756,21,2.9471
2ec_high_off,thea,1029384756,22,1.4521
2ec_high_off,thea,1029384756,23,1.3802
2ec_high_off,thea,1029384756,24,1.3962
2ec_high_off,thea,1029384756,25,1.4102
2ec_high_off,thea,1029384756,26,1.6996
2ec_high_off,thea,1029384756,27,1.5394
2ec_high_off,thea,1029384756,28,1.4152
2ec_high_off,thea,1029384756,29,1.4166
2ec_high_off,thea,1029384756,30,1.3444
2ec_high_off,thea,1029384756,31,1.3984
2ec_high_off,thea,1029384756,32,4.4356
2ec_high_off,thea,1029384756,33,1.5479
2ec_high_off,thea,1029384756,34,1.3927
2ec_high_off,thea,1029384756,35,4.1678
2ec_high_off,thea,1029384756,36,2.4228
2ec_high_off,thea,1029384756,37,4.5448
2ec_high_off,thea,1029384756,38,1.5462
2ec_high_off,thea,1029384756,39,2.8882
2ec_high_off,thea,1029384756,40,2.8763
2ec_high_off,thea,1029384756,41,1.4803
2ec_high_off,thea,1029384756,42,1.4676
2ec_high_off,thea,1029384756,43,3.2655
2ec_high_off,thea,1029384756,44,3.6424
2ec_high_off,thea,1029384756,45,5.6375
2ec_high_off,thea,1029384756,46,2.2375
2ec_high_off,thea,1029384756,47,1.4698
2ec_high_off,thea,1029384756,48,1.3905
2ec_high_off,thea,1029384756,49,1.4884
2ec_high_off,thea,1029384756,50,3.1836
2ec_high_off,thea,1029384756,51,1.4677
2ec_high_off,thea,1029384756,52,1.3812
2ec_high_off,thea,1029384756,53,1.3782
2ec_high_off,thea,1029384756,54,1.3535
2ec_high_off,thea,1029384756,55,1.8883
2ec_high_off,thea,1029384756,56,2.942
2ec_high_off,thea,1029384756,57,2.7181
2ec_high_off,thea,1029384756,58,3.0158
2ec_high_off,thea,1029384756,59,2.6506
2ec_high_off,thea,1029384756,60,1.4082
sample,thea,564738291,1,1.063
sample,thea,564738291,2,0.8178
sample,thea,564738291,3,0.7465
sample,thea,564738291,4,0.61
sample,thea,564738291,5,0.3925
sample,thea,564738291,6,0.402
sample,thea,564738291,7,0.3607
sample,thea,564738291,8,0.3682
sample,thea,564738291,9,0.3415
sample,thea,564738291,10,0.9458
sample,thea,564738291,11,0.4238
sample,thea,564738291,12,0.3914
sample,thea,564738291,13,0.3619
sample,thea,564738291,14,0.3549
sample,thea,564738291,15,0.3348
sample,thea,564738291,16,0.3417
sample,thea,564738291,17,0.3291
sample,thea,564738291,18,0.3302
sample,thea,564738291,19,0.3077
sample,thea,564738291,20,0.3143
sample,thea,564738291,21,0.3482
sample,thea,564738291,22,1.1192
sample,thea,564738291,23,0.76
sample,thea,564738291,24,0.3638
sample,thea,564738291,25,0.3466
sample,thea,564738291,26,0.3248
sample,thea,564738291,27,0.3279
sample,thea,564738291,28,0.3224
sample,thea,564738291,29,0.3649
sample,thea,564738291,30,0.3164
sample,thea,564738291,31,0.3112
sample,thea,564738291,32,0.3274
sample,thea,564738291,33,0.3132
sample,thea,564738291,34,1.7094
sample,thea,564738291,35,0.3734
sample,thea,564738291,36,0.3433
sample,thea,564738291,37,0.3867
sample,thea,564738291,38,0.3522
sample,thea,564738291,39,0.338
sample,thea,564738291,40,0.3278
sample,thea,564738291,41,0.3542
sample,thea,564738291,42,0.4058
sample,thea,564738291,43,0.3874
sample,thea,564738291,44,0.7286
sample,thea,564738291,45,0.4082
sample,thea,564738291,46,0.3563
sample,thea,564738291,47,0.7613
sample,thea,564738291,48,0.6029
sample,thea,564738291,49,0.3642
sample,thea,564738291,50,0.3313
sample,thea,564738291,51,0.3729
sample,thea,564738291,52,0.3266
sample,thea,564738291,53,0.4909
sample,thea,564738291,54,0.7419
sample,thea,564738291,55,0.364
sample,thea,564738291,56,0.3998
sample,thea,564738291,57,0.3452
sample,thea,564738291,58,0.41
sample,thea,564738291,59,0.318
sample,thea,564738291,60,0.3485
2ec_low_on,thea,564738291,1,5.6745
2ec_low_on,thea,564738291,2,1.9452
2ec_low_on,thea,564738291,3,1.8448
2ec_low_on,thea,564738291,4,1.6222
2ec_low_on,thea,564738291,5,1.5517
2ec_low_on,thea,564738291,6,1.8813
2ec_low_on,thea,564738291,7,1.6623
2ec_low_on,thea,564738291,8,1.7715
2ec_low_on,thea,564738291,9,1.5037
2ec_low_on,thea,564738291,10,1.4101
2ec_low_off,thea,564738291,1,3.7393
2ec_low_off,thea,564738291,2,3.0463
2ec_low_off,thea,564738291,3,1.6997
2ec_low_off,thea,564738291,4,1.5714
2ec_low_off,thea,564738291,5,1.9971
2ec_low_off,thea,564738291,6,2.7838
2ec_low_off,thea,564738291,7,1.4887
2ec_low_off,thea,564738291,8,1.361
2ec_low_off,thea,564738291,9,1.3907
2ec_high_on,thea,564738291,1,3.5032
2ec_high_on,thea,564738291,2,2.5285
2ec_high_on,thea,564738291,3,1.7585
2ec_high_on,thea,564738291,4,1.5627
2ec_high_on,thea,564738291,5,1.5364
2ec_high_on,thea,564738291,6,1.5266
2ec_high_on,thea,564738291,7,1.6063
2ec_high_on,thea,564738291,8,2.2485
2ec_high_on,thea,564738291,9,1.8894
2ec_high_on,thea,564738291,10,1.5642
2ec_high_off,thea,564738291,1,2.6759
2ec_high_off,thea,564738291,2,1.4982
2ec_high_off,thea,564738291,3,1.4318
2ec_high_off,thea,564738291,4,1.4234
2ec_high_off,thea,564738291,5,1.329
2ec_high_off,thea,564738291,6,1.3357
2ec_high_off,thea,564738291,7,1.214
2ec_high_off,thea,564738291,8,1.196
2ec_high_off,thea,564738291,9,0.9437
2ec_high_off,thea,564738291,10,0.929
2ec_high_off,thea,564738291,11,1.0958
2ec_high_off,thea,564738291,12,0.9828
2ec_high_off,thea,564738291,13,0.9637
2ec_high_off,thea,564738291,14,0.9397
2ec_high_off,thea,564738291,15,0.907
2ec_high_off,thea,564738291,16,0.9112
2ec_high_off,thea,564738291,17,0.9142
2ec_high_off,thea,564738291,18,0.9461
2ec_high_off,thea,564738291,19,0.9129
2ec_high_off,thea,564738291,20,0.9144
2ec_high_off,thea,564738291,21,1.3711
2ec_high_off,thea,564738291,22,1.1425
2ec_high_off,thea,564738291,23,1.4911
2ec_high_off,thea,564738291,24,0.9288
2ec_high_off,thea,564738291,25,0.9093
2ec_high_off,thea,564738291,26,0.9455
2ec_high_off,thea,564738291,27,0.9208
2ec_high_off,thea,564738291,28,0.9146
2ec_high_off,thea,564738291,29,0.9407
2ec_high_off,thea,564738291,30,1.6488
2ec_high_off,thea,564738291,31,1.0062
2ec_high_off,thea,564738291,32,0.9193
2ec_high_off,thea,564738291,33,0.9055
2ec_high_off,thea,564738291,34,0.8896
2ec_high_off,thea,564738291,35,0.9006
2ec_high_off,thea,564738291,36,0.887
2ec_high_off,thea,564738291,37,0.9456
2ec_high_off,thea,564738291,38,1.5386
2ec_high_off,thea,564738291,39,0.9703
2ec_high_off,thea,564738291,40,0.9631
2ec_high_off,thea,564738291,41,0.9118
2ec_high_off,thea,564738291,42,0.9036
2ec_high_off,thea,564738291,43,0.9019
2ec_high_off,thea,564738291,44,0.904
2ec_high_off,thea,564738291,45,0.8988
2ec_high_off,thea,564738291,46,0.8804
2ec_high_off,thea,564738291,47,1.369
2ec_high_off,thea,564738291,48,0.9237
2ec_high_off,thea,564738291,49,0.9314
2ec_high_off,thea,564738291,50,0.8852
2ec_high_off,thea,564738291,51,0.8807
2ec_high_off,thea,564738291,52,0.8746
2ec_high_off,thea,564738291,53,0.8814
2ec_high_off,thea,564738291,54,0.8778
2ec_high_off,thea,564738291,55,0.8746
2ec_high_off,thea,564738291,56,1.8647
2ec_high_off,thea,564738291,57,1.0199
2ec_high_off,thea,564738291,58,0.9136
2ec_high_off,thea,564738291,59,0.8861
2ec_high_off,thea,564738291,60,0.8835
sample,thea,918273645,1,0.857
sample,thea,918273645,2,0.362
sample,thea,918273645,3,0.4767
sample,thea,918273645,4,0.3364
sample,thea,918273645,5,0.2378
sample,thea,918273645,6,0.2498
sample,thea,918273645,7,0.2282
sample,thea,918273645,8,0.2272
sample,thea,918273645,9,0.2252
sample,thea,918273645,10,0.2073
sample,thea,918273645,11,0.2144
sample,thea,918273645,12,0.2073
sample,thea,918273645,13,0.2097
sample,thea,918273645,14,0.2053
sample,thea,918273645,15,0.2782
sample,thea,918273645,16,0.2388
sample,thea,918273645,17,0.2446
sample,thea,918273645,18,0.2292
sample,thea,918273645,19,0.2419
sample,thea,918273645,20,0.2336
sample,thea,918273645,21,0.5229
sample,thea,918273645,22,0.2633
sample,thea,918273645,23,0.2785
sample,thea,918273645,24,0.2875
sample,thea,918273645,25,0.2436
sample,thea,918273645,26,0.2327
sample,thea,918273645,27,0.2366
sample,thea,918273645,28,0.2306
sample,thea,918273645,29,0.2341
sample,thea,918273645,30,0.2407
sample,thea,918273645,31,0.2359
sample,thea,918273645,32,0.2356
sample,thea,918273645,33,0.2381
sample,thea,918273645,34,0.2321
sample,thea,918273645,35,0.2464
sample,thea,918273645,36,0.233
sample,thea,918273645,37,0.2599
sample,thea,918273645,38,0.2688
sample,thea,918273645,39,0.6636
sample,thea,918273645,40,0.2705
sample,thea,918273645,41,0.2955
sample,thea,918273645,42,0.251
sample,thea,918273645,43,0.263
sample,thea,918273645,44,0.2424
sample,thea,918273645,45,0.2447
sample,thea,918273645,46,0.2638
sample,thea,918273645,47,0.2482
sample,thea,918273645,48,0.2397
sample,thea,918273645,49,0.2445
sample,thea,918273645,50,0.2421
sample,thea,918273645,51,0.2432
sample,thea,918273645,52,0.2414
sample,thea,918273645,53,0.253
sample,thea,918273645,54,0.2477
sample,thea,918273645,55,0.3072
sample,thea,918273645,56,0.3543
sample,thea,918273645,57,0.2932
sample,thea,918273645,58,0.31
sample,thea,918273645,59,0.2783
sample,thea,918273645,60,0.2423
2ec_low_on,thea,918273645,1,3.6753
2ec_low_on,thea,918273645,2,1.4738
2ec_low_on,thea,918273645,3,1.5013
2ec_low_on,thea,918273645,4,1.2002
2ec_low_on,thea,918273645,5,2.8689
2ec_low_on,thea,918273645,6,1.304
2ec_low_on,thea,918273645,7,1.2464
2ec_low_on,thea,918273645,8,1.2979
2ec_low_on,thea,918273645,9,1.1815
2ec_low_on,thea,918273645,10,1.1223
2ec_low_off,thea,918273645,1,2.7231
2ec_low_off,thea,918273645,2,1.165
2ec_low_off,thea,918273645,3,1.2639
2ec_low_off,thea,918273645,4,1.2312
2ec_low_off,thea,918273645,5,0.9026
2ec_low_off,thea,918273645,6,0.9207
2ec_low_off,thea,918273645,7,0.895
2ec_low_off,thea,918273645,8,0.9146
2ec_low_off,thea,918273645,9,0.8812
2ec_low_off,thea,918273645,10,0.8762
2ec_low_off,thea,918273645,11,0.8934
2ec_high_on,thea,918273645,1,3.6562
2ec_high_on,thea,918273645,2,1.5926
2ec_high_on,thea,918273645,3,1.2963
2ec_high_on,thea,918273645,4,1.2732
2ec_high_on,thea,918273645,5,1.2628
2ec_high_on,thea,918273645,6,1.2748
2ec_high_on,thea,918273645,7,1.4196
2ec_high_on,thea,918273645,8,1.268
2ec_high_off,thea,918273645,1,2.348
2ec_high_off,thea,918273645,2,1.2849
2ec_high_off,thea,918273645,3,1.7747
2ec_high_off,thea,918273645,4,1.2626
2ec_high_off,thea,918273645,5,1.1885
2ec_high_off,thea,918273645,6,1.152
2ec_high_off,thea,918273645,7,1.1525
2ec_high_off,thea,918273645,8,1.1533
2ec_high_off,thea,918273645,9,0.9392
2ec_high_off,thea,918273645,10,0.9187
2ec_high_off,thea,918273645,11,1.0409
2ec_high_off,thea,918273645,12,0.9332
2ec_high_off,thea,918273645,13,0.9404
2ec_high_off,thea,918273645,14,0.9759
2ec_high_off,thea,918273645,15,0.9568
2ec_high_off,thea,918273645,16,0.9209
2ec_high_off,thea,918273645,17,0.9245
2ec_high_off,thea,918273645,18,0.9192
2ec_high_off,thea,918273645,19,0.9338
2ec_high_off,thea,918273645,20,0.9292
2ec_high_off,thea,918273645,21,0.9401
2ec_high_off,thea,918273645,22,0.9572
2ec_high_off,thea,918273645,23,1.8322
2ec_high_off,thea,918273645,24,0.9922
2ec_high_off,thea,918273645,25,0.9522
2ec_high_off,thea,918273645,26,0.9242
2ec_high_off,thea,918273645,27,0.9417
2ec_high_off,thea,918273645,28,0.9152
2ec_high_off,thea,918273645,29,0.9468
2ec_high_off,thea,918273645,30,0.9182
2ec_high_off,thea,918273645,31,2.108
2ec_high_off,thea,918273645,32,1.0265
2ec_high_off,thea,918273645,33,1.0215
2ec_high_off,thea,918273645,34,0.9352
2ec_high_off,thea,918273645,35,0.9321
2ec_high_off,thea,918273645,36,0.9181
2ec_high_off,thea,918273645,37,0.9324
2ec_high_off,thea,918273645,38,0.9415
2ec_high_off,thea,918273645,39,0.9604
2ec_high_off,thea,918273645,40,1.2385
2ec_high_off,thea,918273645,41,1.5384
2ec_high_off,thea,918273645,42,0.964
2ec_high_off,thea,918273645,43,0.9823
2ec_high_off,thea,918273645,44,1.0041
2ec_high_off,thea,918273645,45,0.9773
2ec_high_off,thea,918273645,46,1.7641
2ec_high_off,thea,918273645,47,1.0589
2ec_high_off,thea,918273645,48,0.9683
2ec_high_off,thea,918273645,49,1.0421
2ec_high_off,thea,918273645,50,0.9358
2ec_high_off,thea,918273645,51,0.9377
2ec_high_off,thea,918273645,52,0.9113
2ec_high_off,thea,918273645,53,1.018
2ec_high_off,thea,918273645,54,0.9231
2ec_high_off,thea,918273645,55,0.9221
2ec_high_off,thea,918273645,56,0.9505
2ec_high_off,thea,918273645,57,1.0686
2ec_high_off,thea,918273645,58,1.0389
2ec_high_off,thea,918273645,59,1.0922
2ec_high_off,thea,918273645,60,0.9453
sample,thea,675849302,1,1.0454
sample,thea,675849302,2,0.3378
sample,thea,675849302,3,0.2719
sample,thea,675849302,4,0.254
sample,thea,675849302,5,0.4809
sample,thea,675849302,6,0.2996
sample,thea,675849302,7,0.2803
sample,thea,675849302,8,0.5005
sample,thea,675849302,9,0.2965
sample,thea,675849302,10,0.2703
sample,thea,675849302,11,0.2674
sample,thea,675849302,12,0.2517
sample,thea,675849302,13,0.2522
sample,thea,675849302,14,0.2672
sample,thea,675849302,15,0.2597
sample,thea,675849302,16,0.2448
sample,thea,675849302,17,0.2517
sample,thea,675849302,18,0.2574
sample,thea,675849302,19,0.2574
sample,thea,675849302,20,0.2456
sample,thea,675849302,21,0.4195
sample,thea,675849302,22,0.5791
sample,thea,675849302,23,0.341
sample,thea,675849302,24,0.2971
sample,thea,675849302,25,0.2686
sample,thea,675849302,26,0.2585
sample,thea,675849302,27,0.2579
sample,thea,675849302,28,0.2466
sample,thea,675849302,29,0.2587
sample,thea,675849302,30,0.2451
sample,thea,675849302,31,0.2493
sample,thea,675849302,32,0.2446
sample,thea,675849302,33,0.2514
sample,thea,675849302,34,0.2854
sample,thea,675849302,35,0.2601
sample,thea,675849302,36,0.6133
sample,thea,675849302,37,0.768
sample,thea,675849302,38,0.3576
sample,thea,675849302,39,0.3019
sample,thea,675849302,40,0.2684
sample,thea,675849302,41,0.2767
sample,thea,675849302,42,0.2665
sample,thea,675849302,43,0.2765
sample,thea,675849302,44,0.2605
sample,thea,675849302,45,0.2679
sample,thea,675849302,46,0.2504
sample,thea,675849302,47,0.266
sample,thea,675849302,48,0.2689
sample,thea,675849302,49,0.2657
sample,thea,675849302,50,0.5998
sample,thea,675849302,51,0.8567
sample,thea,675849302,52,0.352
sample,thea,675849302,53,0.3064
sample,thea,675849302,54,0.2967
sample,thea,675849302,55,0.2935
sample,thea,675849302,56,0.2763
sample,thea,675849302,57,0.3152
sample,thea,675849302,58,0.321
sample,thea,675849302,59,0.3796
sample,thea,675849302,60,0.2845
2ec_low_on,thea,675849302,1,3.4875
2ec_low_on,thea,675849302,2,1.6807
2ec_low_on,thea,675849302,3,1.404
2ec_low_on,thea,675849302,4,3.0567
2ec_low_on,thea,675849302,5,2.0792
2ec_low_on,thea,675849302,6,1.3776
2ec_low_on,thea,675849302,7,1.403
2ec_low_on,thea,675849302,8,1.3381
2ec_low_on,thea,675849302,9,1.3585
2ec_low_on,thea,675849302,10,2.1835
2ec_low_off,thea,675849302,1,3.8292
2ec_low_off,thea,675849302,2,2.2568
2ec_low_off,thea,675849302,3,2.2653
2ec_low_off,thea,675849302,4,1.6285
2ec_low_off,thea,675849302,5,1.3812
2ec_low_off,thea,675849302,6,1.5058
2ec_low_off,thea,675849302,7,1.3368
2ec_low_off,thea,675849302,8,6.298
2ec_low_off,thea,675849302,9,1.3669
2ec_high_on,thea,675849302,1,5.7084
2ec_high_on,thea,675849302,2,2.162
2ec_high_on,thea,675849302,3,1.7549
2ec_high_on,thea,675849302,4,1.7457
2ec_high_on,thea,675849302,5,2.4563
2ec_high_on,thea,675849302,6,2.3522
2ec_high_on,thea,675849302,7,1.7307
2ec_high_on,thea,675849302,8,4.9726
2ec_high_on,thea,675849302,9,6.073
2ec_high_off,thea,675849302,1,7.407
2ec_high_off,thea,675849302,2,6.9799
2ec_high_off,thea,675849302,3,6.2415
2ec_high_off,thea,675849302,4,1.9987
2ec_high_off,thea,675849302,5,2.0408
2ec_high_off,thea,675849302,6,4.2764
2ec_high_off,thea,675849302,7,1.8231
2ec_high_off,thea,675849302,8,1.8148
2ec_high_off,thea,675849302,9,1.5033
2ec_high_off,thea,675849302,10,1.4814
2ec_high_off,thea,675849302,11,3.0683
2ec_high_off,thea,675849302,12,1.5735
2ec_high_off,thea,675849302,13,1.4739
2ec_high_off,thea,675849302,14,1.4531
2ec_high_off,thea,675849302,15,1.4362
2ec_high_off,thea,675849302,16,3.1147
2ec_high_off,thea,675849302,17,1.4898
2ec_high_off,thea,675849302,18,1.468
2ec_high_off,thea,675849302,19,1.559
2ec_high_off,thea,675849302,20,1.4783
2ec_high_off,thea,675849302,21,3.2347
2ec_high_off,thea,675849302,22,1.5928
2ec_high_off,thea,675849302,23,1.6422
2ec_high_off,thea,675849302,24,1.4461
2ec_high_off,thea,675849302,25,3.3785
2ec_high_off,thea,675849302,26,1.9039
